756.03174,271.0666
2409.2585,420.4703
1505.8944,422.17334
756.0256,427.9332
2105.9905,563.1701
152.89137,722.99976
606.4696,723.0107
756.02515,723.02155
2409.2756,725.5685
304.27542,879.9239
453.2802,879.9196
756.0237,879.90094
285.44464,1163.7626
1199.9207,1254.7853
1498.2865,1260.4324
1645.9327,1260.3402
285.42963,1312.4225
748.27026,1369.1945
1498.3053,1369.8817
285.447,1463.6212
2108.148,1469.1284
2409.8403,1469.1221
748.29047,1482.1019
1199.913,1593.5026
748.27515,1594.9486
1645.9368,1597.3077
285.4257,1620.9325
748.2849,1707.8022
1498.2803,1711.2034
1954.0847,1767.4196
2255.8015,1767.4388
285.4402,1769.597
2108.1245,1772.2819
2409.809,1772.2637
748.2756,1820.5685
1199.9644,1821.1521
1498.3156,1820.6635
898.88947,1916.5914
1054.5541,1916.6105
285.44403,1920.796
1955.6268,1920.8193
2257.4062,1920.7781
1645.9673,1939.9741
146.25752,2193.1719
146.27664,2359.6594
748.2689,2412.1855
146.27284,2508.5242
748.274,2525.0818
748.2657,2637.9136
1490.9668,2643.8438
146.25723,2657.9119
1635.2068,2658.8528
1786.8347,2658.82
1936.4388,2658.8013
2083.5706,2658.821
2235.2354,2658.8618
2384.8667,2658.812
748.2934,2750.7686
898.58984,2804.9077
1048.6064,2804.906
1193.1477,2804.8757
1343.1938,2804.8784
1634.6548,2811.0015
1786.7706,2810.9841
1936.457,2810.972
2083.0728,2810.9978
2235.2234,2811.0015
2384.8088,2810.9746
146.27507,2814.1165
748.2792,2863.555
1193.1283,2956.8608
1343.1963,2956.8674
146.27296,2960.326
898.6063,2960.9275
1048.6451,2960.9902
1490.9587,2972.8672
1786.0093,2977.1152
2234.3784,2977.1
