945.1699,338.90152
3011.6423,525.7042
1882.5211,527.8545
945.1772,535.04816
2632.5994,704.00446
191.25612,903.8687
758.21466,903.8664
945.174,903.8641
3011.6177,907.0399
380.52545,1099.9729
566.71136,1099.9592
945.18555,1099.994
356.91595,1454.777
1500.0742,1568.6124
1873.0352,1575.6139
2057.6016,1575.5663
356.948,1640.6061
935.50275,1711.6581
1873.0328,1712.3953
356.93973,1829.6163
2635.266,1836.509
3012.3745,1836.5265
935.495,1852.7197
1500.0869,1991.9303
935.4995,1993.7839
2057.5925,1996.8184
356.94797,2026.2876
935.5151,2134.8257
1873.044,2139.1545
2442.7979,2209.3772
2819.9224,2209.3948
356.94446,2212.0928
2635.2578,2215.4697
3012.3618,2215.4639
935.5021,2275.8706
1500.0875,2276.5042
1873.0352,2275.912
1123.7661,2395.8896
1318.4231,2395.8745
356.95395,2401.116
2444.696,2401.0312
2821.824,2401.06
2057.5994,2425.0193
182.97905,2741.5679
182.98285,2949.6785
935.4484,3015.3662
182.98622,3135.7573
935.4452,3156.4092
935.44293,3297.477
1863.8306,3304.9084
182.98914,3322.45
2044.1044,3323.6301
2233.648,3323.6326
2420.6882,3323.6174
2604.6042,3323.6301
2794.1335,3323.618
2981.1506,3323.604
935.4799,3438.5225
1123.3962,3506.1516
1310.983,3506.2002
1491.5652,3506.1545
1679.1165,3506.2021
2043.5059,3513.859
2233.6536,3513.8557
2420.7073,3513.8608
2603.9456,3513.8274
2794.1187,3513.842
2981.135,3513.8535
182.98729,3517.7493
935.4782,3579.552
1491.558,3696.1387
1679.1117,3696.2007
182.98424,3700.5234
1123.3497,3701.3147
1310.9698,3701.3357
1863.8938,3716.273
2232.6313,3721.5107
2793.0989,3721.4521
