566.859,203.20299
1806.7673,315.2577
1129.2355,316.5702
566.8684,320.84683
1579.294,422.2894
114.57553,542.1265
454.68292,542.1214
566.8399,542.1476
1806.762,544.047
228.00789,659.78906
339.86768,659.77277
566.88116,659.81055
213.93683,872.7028
899.76953,940.9439
1234.2517,945.1934
1123.6243,945.20575
213.95003,984.2391
561.0079,1026.7891
1123.6039,1027.31
213.91602,1097.642
1580.9476,1101.7472
1807.1802,1101.7512
561.0166,1111.4888
899.76953,1194.944
561.04865,1196.0195
1234.2737,1197.8682
213.91602,1215.642
561.0154,1280.7301
1123.6125,1283.3412
1465.4127,1325.4915
1691.7393,1325.5153
213.90645,1327.0062
1580.9414,1329.0349
1807.191,1329.1031
561.0499,1365.407
899.86194,1365.7227
1123.6013,1365.4291
674.0241,1437.4423
790.7777,1437.3893
213.93181,1440.5613
1466.6438,1440.521
1692.8795,1440.5286
1234.2737,1454.8682
109.604004,1644.779
109.62526,1769.6315
561.0237,1808.9846
109.57571,1881.3286
561.0299,1893.7184
561.06903,1978.3665
1118.0308,1982.767
109.570656,1993.3503
1226.2269,1993.9862
1339.9167,1993.9297
1452.1663,1993.9863
1562.5659,1993.9658
1676.2472,1993.9717
1788.5269,1993.982
561.012,2062.8909
673.80676,2103.5676
786.27954,2103.554
894.72656,2103.5427
1007.16144,2103.5767
1225.794,2108.087
1339.9884,2108.0525
1452.2142,2108.1091
1562.1478,2108.0945
1676.2041,2108.1257
1788.5242,2108.1006
109.58809,2110.5078
561.03156,2147.6162
894.7373,2217.539
1007.187,2217.5537
109.581116,2220.124
673.8371,2220.6023
786.26495,2220.6335
1118.0648,2229.612
1339.2664,2232.742
1675.6858,2232.688
